time_ms,q1,q2,q3,q4,v1,v2,v3,v4,e1,e2,e3,e4,fsr_raw,label
2005,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2005,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2006,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2018,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-53.0,-30.0,0,0
2026,3.1401,-0.9956,0.6964,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-50.0,-30.0,0,0
2039,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-50.0,-30.0,0,0
2047,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-53.0,-32.0,0,0
2059,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-54.0,-30.0,0,0
2067,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-55.0,-30.0,0,0
2080,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-48.0,-30.0,0,0
2088,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-55.0,-30.0,0,0
2100,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-56.0,-30.0,0,0
2113,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-48.0,-30.0,0,0
2121,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-48.0,-30.0,0,0
2133,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-53.0,-30.0,0,0
2141,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-53.0,-30.0,0,0
2153,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-52.0,-30.0,0,0
2162,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-52.0,-30.0,0,0
2174,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-51.0,-30.0,0,0
2182,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-56.0,-30.0,0,0
2194,3.1401,-0.9956,0.6964,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-52.0,-30.0,0,0
2203,3.1401,-0.9956,0.6964,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-52.0,-30.0,0,0
2215,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-53.0,-30.0,0,0
2223,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-53.0,-30.0,0,0
2235,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-51.0,-30.0,0,0
2248,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-47.0,-29.0,0,0
2256,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-54.0,-30.0,0,0
2268,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-54.0,-31.0,0,0
2276,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-47.0,-30.0,0,0
2289,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-56.0,-30.0,0,0
2297,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-52.0,-30.0,0,0
2309,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2317,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2330,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
2338,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-43.0,-35.0,0,0
2350,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2362,3.1401,-0.9956,0.6964,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2371,3.1401,-0.9956,0.6964,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2383,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-46.0,-31.0,0,0
2391,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-46.0,-31.0,0,0
2403,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-46.0,-30.0,0,0
2411,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-46.0,-30.0,0,0
2424,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2432,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2444,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2452,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-46.0,-30.0,0,0
2465,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2473,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2485,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-43.0,-30.0,0,0
2498,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-46.0,-30.0,0,0
2506,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-31.0,0,0
2518,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2526,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-31.0,0,0
2538,3.1385,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-43.0,-31.0,0,0
2551,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
2559,3.1401,-0.9956,0.6964,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2571,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2579,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2592,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2600,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-33.0,0,0
2612,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
2620,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
2633,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2645,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-31.0,0,0
2653,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2665,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
2674,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2686,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2694,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2706,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-42.0,-44.0,-30.0,0,0
2715,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2727,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-43.0,-30.0,0,0
2739,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-45.0,-45.0,-30.0,0,0
2747,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
2760,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
2768,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2780,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-46.0,-30.0,0,0
2788,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2801,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2809,3.1401,-0.9956,0.6964,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2821,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2829,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2842,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2854,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2862,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2874,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2883,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2895,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2903,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
2915,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-41.0,-30.0,0,0
2923,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
2936,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2948,3.1401,-0.9956,0.6964,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2956,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
2969,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
2977,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-43.0,-30.0,0,0
2989,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
2997,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-42.0,-30.0,0,0
3010,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-43.0,-30.0,0,0
3018,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3030,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
3042,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-46.0,-30.0,0,0
3050,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,2.0,-43.0,-44.0,-30.0,0,0
3063,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-45.0,-44.0,-30.0,0,0
3071,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3083,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-31.0,0,0
3091,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-31.0,0,0
3104,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
3112,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
3124,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3136,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-46.0,-30.0,0,0
3145,3.1385,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
3157,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-42.0,-45.0,-30.0,0,0
3165,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
3177,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
3186,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
3198,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-49.0,-30.0,0,0
3206,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-46.0,-30.0,0,0
3218,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-33.0,0,0
3231,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-45.0,-44.0,-30.0,0,0
3239,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
3251,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,3.0,-44.0,-44.0,-30.0,0,0
3259,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3272,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
3280,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
3292,3.1401,-0.9956,0.698,0.2976,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
3300,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
3313,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-42.0,-43.0,-30.0,0,0
3321,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-43.0,-30.0,0,0
3333,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3345,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-43.0,-31.0,0,0
3354,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
3366,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-31.0,0,0
3374,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
3386,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-31.0,0,0
3395,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-43.0,-30.0,0,0
3407,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-45.0,-45.0,-30.0,0,0
3415,3.1401,-0.9956,0.698,0.2976,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-31.0,0,0
3427,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,0,0
3440,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-31.0,0,0
3448,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-31.0,0,0
3460,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3468,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-45.0,-45.0,-31.0,0,0
3481,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
3489,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-46.0,-31.0,0,0
3501,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,0,0
3509,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3521,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3534,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3542,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,0,0
3554,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,0,0
3562,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-30.0,2,0
3575,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-46.0,-31.0,3,0
3583,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-46.0,-31.0,3,0
3595,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-31.0,5,0
3603,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-45.0,-30.0,6,0
3616,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-30.0,6,0
3628,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-42.0,-42.0,-30.0,7,0
3636,3.1401,-0.9956,0.6964,0.2961,0.0,0.0,0.0,0.0,3.0,-43.0,-44.0,-31.0,7,0
3648,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-31.0,7,0
3657,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-31.0,7,0
3669,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-31.0,6,0
3677,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-44.0,-36.0,3,0
3689,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-43.0,-30.0,3,0
3698,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-43.0,-45.0,-30.0,4,0
3710,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,3.0,-44.0,-44.0,-30.0,4,0
3722,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-46.0,-30.0,5,0
3730,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-31.0,6,0
3743,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-43.0,-31.0,7,0
3751,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-44.0,-31.0,7,0
3763,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-43.0,-31.0,7,0
3771,3.1401,-0.9956,0.698,0.2961,0.0,0.0,0.0,0.0,0.0,-44.0,-43.0,-31.0,7,0
